,ENSG00000103740~chr15:78247660-78248550,ENSG00000039068~chr16:68731739-68732631,ENSG00000103740~chr15:78262973-78263663,ENSG00000226281~chr6:6704161-6705011,ENSG00000264066~chr17:28906669-28907506,ENSG00000264066~chr17:28865144-28865894,ENSG00000103740~chr15:78276232-78277115,ENSG00000173262~chr12:7872610-7873485,ENSG00000120278~chr6:150640924-150641691,ENSG00000158578~chrX:55014715-55015629,ENSG00000039068~chr16:68792672-68793582,ENSG00000029534~chr8:41797283-41798132,ENSG00000166947~chr15:43220719-43221615,ENSG00000152078~chr1:95179309-95180186,ENSG00000004939~chr17:44266291-44267197,ENSG00000004939~chr17:44288162-44289044,ENSG00000128268~chr22:39472801-39473627,ENSG00000029534~chr8:41767510-41768299,ENSG00000169398~chr8:140693258-140694176,ENSG00000088387~chr13:99053402-99054266,ENSG00000144407~chr2:208571410-208572298,ENSG00000072134~chr17:19270708-19271611,ENSG00000288046~chr6:6684138-6684956,ENSG00000070182~chr14:64879986-64880650,ENSG00000253819~chr8:122693857-122694773,ENSG00000100012~chr22:30451182-30452012,ENSG00000264066~chr17:28861579-28862373,ENSG00000070182~chr14:64844781-64845617,ENSG00000214049~chr19:15828283-15829192,ENSG00000170873~chr8:124610026-124610875,ENSG00000206177~chr16:113162-114072,ENSG00000168754~chr2:96907191-96908055,ENSG00000168477~chr6:32131545-32132216,ENSG00000228793~chr6:3650686-3651540,ENSG00000227070~chr1:51520362-51521095,ENSG00000168754~chr2:96924285-96924998,ENSG00000128268~chr22:39452347-39453203,ENSG00000039068~chr16:68736909-68737793,ENSG00000287860~chr7:7100368-7101064,ENSG00000198838~chr15:33678116-33679062,ENSG00000226281~chr6:6694569-6695239,ENSG00000164574~chr5:154393949-154394865,ENSG00000147454~chr8:23493866-23494729,ENSG00000154639~chr21:17512361-17513225,ENSG00000152078~chr1:95117064-95117857,ENSG00000288046~chr6:6686689-6687601,ENSG00000101935~chrX:110363029-110363927,ENSG00000137266~chr6:3414512-3415408,ENSG00000267308~chr19:15828283-15829192,ENSG00000131981~chr14:55122435-55123270,ENSG00000130208~chr19:44910860-44911762,ENSG00000112077~chr6:49646002-49646907,ENSG00000206172~chr16:174659-175529,ENSG00000152078~chr1:95084272-95085140,ENSG00000226026~chr1:95249702-95250588,ENSG00000168754~chr2:96950888-96951798,ENSG00000049759~chr18:58041377-58042250,ENSG00000115641~chr2:105385693-105386600,ENSG00000168477~chr6:32153705-32154535,ENSG00000119888~chr2:47336486-47337420,ENSG00000226026~chr1:95179309-95180186,ENSG00000148842~chr10:102988716-102989624,ENSG00000206177~chr16:104601-105451,ENSG00000165702~chr9:132894122-132895014,ENSG00000075340~chr2:70785010-70785892,ENSG00000175048~chr6:157488301-157489034,ENSG00000168477~chr6:32108163-32108847,time
81,3.823938,3.4706986,3.1806846,1.7360722,1.360923,1.1958772,1.9582468,1.7406884,1.9587454,1.7904332,1.6188749,1.9004377,1.5385883,1.8811483,1.1513777,0.78915757,0.92403203,1.6819587,1.4624904,0.96257085,1.2785794,0.99692017,0.9515358,1.4553267,0.5593633,0.976314,0.5597781,1.3404545,1.0763643,1.1352814,0.6597444,0.7281605,0.74699086,1.2780858,1.0947886,1.4799238,0.8055489,0.416252,1.1810068,0.57595575,1.0367907,0.77811545,0.60791475,1.2466058,1.2304063,0.6628137,0.6375477,0.53804594,0.8204452,0.69951266,0.94114524,0.26717594,0.32954824,1.2252481,0.7864752,0.98193675,0.5739284,0.6270032,0.5302892,0.53918505,0.64285564,0.4853925,0.7162427,0.5317164,0.24328394,0.4739243,0.17107521,0.3961744
82,5.73589,4.78887,2.7028277,2.2343614,1.6371529,1.88672,3.3975134,2.9178452,2.0926735,2.6431246,2.6979237,1.9821197,1.9008076,1.999813,2.9423482,2.0586846,2.1316385,2.0725634,1.4133328,1.426438,1.1758965,1.442653,0.8766638,1.7785732,0.31848314,1.067043,1.1348928,1.5611196,1.2273273,1.3798897,1.3354502,0.81850946,0.98518234,1.4463882,1.5429428,1.2655587,1.2412425,0.8883907,0.95272404,0.75951076,0.86179394,1.2528143,1.0251745,1.5422502,1.4979072,0.73651636,0.7597055,1.529935,0.6382986,1.1040317,1.2242646,0.83844376,0.6823067,1.3073926,0.6205658,0.9123495,1.0953429,0.9468084,0.54462326,0.5548992,0.77882886,0.5160418,0.97737163,0.79628694,0.9188179,0.91430855,0.4720864,0.40120736
83,4.5445,4.6286917,2.3733394,3.4086957,1.2071778,1.4732012,2.0016577,1.9106363,2.374718,1.2892238,1.3272312,1.410177,1.20907,2.945833,1.3388178,0.76406425,0.6686727,1.2669542,0.91842073,1.7106217,1.9959453,1.2039372,0.5231195,1.3938838,0.09237631,0.48752475,0.5566177,2.6087391,0.87395716,0.89336395,1.2924985,0.20738265,1.8611871,1.40103,1.557476,0.30355522,1.0230325,0.81362134,0.8737831,0.8679118,0.6477842,1.2206215,0.79215235,1.8258532,1.2020988,0.7566981,0.8824014,1.3567497,0.7744433,0.5457844,1.0674007,0.5435962,0.92542136,0.88076127,0.69403183,0.66031086,0.5519878,0.7827444,0.8240829,0.43444234,1.2840964,0.6786776,0.93929434,0.73463887,0.042312883,0.4862519,0.055912405,0.40687838
84,4.7342753,3.1596851,2.5658505,3.5461292,1.3114283,1.5669346,1.6924137,1.9484895,2.2154639,1.4188783,1.9974037,1.6317539,1.1877153,1.6242218,1.0826198,0.69319016,1.0136439,1.8864027,0.87266487,1.014165,1.0764254,1.3074852,1.6738728,1.2668637,0.2866135,0.9699173,0.66622317,0.88962775,0.5798945,0.91804355,0.41183355,0.58970445,0.78802216,1.1982164,1.1891755,1.5548455,0.8783196,0.41324282,0.8825775,0.20148206,1.1753871,1.371144,0.8489808,1.0233791,0.62205094,1.0411829,0.68535745,1.0188463,0.45182925,0.9874012,0.81344885,0.6057301,0.5629757,0.8782093,0.63968647,0.4080275,0.83593017,0.845373,0.33915764,0.5230533,0.4845443,0.83272636,0.28284526,0.74892503,0.7505899,0.63039494,0.03637669,0.41012987
85,6.144697,5.541451,2.4690094,2.1100857,2.6676776,2.5402753,3.9160216,1.7226743,1.5082892,3.4908164,2.1408699,2.3446236,1.7363638,2.0902712,3.280323,1.749178,2.1783364,2.2870724,1.3626412,1.1849319,1.5074137,1.4976474,1.1564263,1.6803285,0.58647484,1.3084211,1.880877,1.0371932,1.0652326,1.622867,2.1497872,0.80169916,0.89704996,1.4924322,1.7633524,1.3110627,1.1265763,1.2930495,1.3833996,0.72463393,1.1397736,1.1302587,0.88455683,1.1594547,2.0159264,1.0930469,0.93619585,0.622513,0.5950941,0.7668318,0.9246382,0.7523336,0.6181465,0.8181092,0.7680393,1.1371077,1.2850974,1.0227515,0.21745051,0.36207965,0.99736565,0.87319773,0.95877165,0.9678347,0.5973875,0.8494672,0.9317179,0.41613257
86,5.4409013,6.451737,3.118186,2.5165603,2.3245738,2.4853685,2.8204842,1.7482201,2.3177147,3.1512976,1.4124187,2.5422595,2.5242922,2.1144545,1.798523,1.2977809,1.7040316,1.7806791,1.4774445,1.4023548,1.4801649,1.3116266,1.8315524,1.6189651,0.54230404,1.2776972,1.5676328,0.9268735,0.6309393,1.5277715,1.1113937,1.4411749,0.8223701,1.0523615,1.248291,1.5177847,0.84617996,1.6733671,2.0284731,0.7781427,1.0463811,1.1052927,0.91618544,1.2562802,1.5005862,0.8572481,1.2812314,0.3202846,0.39138767,0.86479205,0.86414725,0.66485834,0.6732611,1.071325,0.4652849,1.1924812,1.0228041,1.2077556,0.5618101,0.6636073,0.88556933,0.6350617,0.7422772,0.8182862,0.26427743,0.74071854,0.61657304,0.4208169
87,8.431263,5.704446,4.7915025,2.7149136,2.935472,2.335599,3.5837662,1.3590083,2.222764,4.4733205,1.9386392,2.4644682,3.07417,4.866061,3.4401693,1.9503942,1.3908335,2.4681258,1.7173855,2.404918,1.3510448,1.3407006,0.99950033,1.2630043,1.3081913,1.9890267,2.2844853,2.034556,2.3125246,1.491265,1.7333606,2.4252985,1.040831,1.6261239,1.4550275,2.1082063,0.84469354,2.0307055,2.0124526,0.94860286,1.4562896,1.6327411,0.95537335,1.4537342,1.3884865,0.5509149,1.2314931,0.7813294,1.5299407,1.4123772,0.75995195,0.9671783,0.83630395,0.9955492,1.3022624,1.1884809,1.0860275,1.0226216,0.6162163,0.7382908,2.7945,1.181745,1.5339881,0.65818846,1.2085547,1.0153136,1.0087432,0.42583835
88,5.865039,5.989186,2.9595008,2.6739655,1.9246857,2.5755274,2.4918272,1.9134139,3.0067499,2.430676,1.4819591,1.9532552,2.4580007,4.008808,1.8676925,1.4323462,1.1239787,1.5400945,1.7123356,1.8251554,1.2889171,0.9050741,1.1865355,1.5693836,1.2582815,1.2238538,1.2614951,1.9772613,0.5637024,1.638195,0.69168836,1.1877018,1.0892986,1.4591972,0.80895996,2.1909978,1.0204041,0.9372715,2.8807333,1.2270547,1.0286772,0.9350494,0.6161287,1.1743199,0.28045654,0.8292844,1.9790256,0.37619096,0.21580659,1.448871,1.7834984,0.66926664,0.7393254,1.1269047,0.5451138,1.0899597,0.9429206,0.49797332,1.2543507,0.970556,1.400847,0.7569775,0.28515556,0.9367254,0.37675425,1.0407387,0.38968664,0.42976642
89,5.6716275,8.053135,2.514811,1.0908536,3.5120912,3.3860514,3.0813951,1.1452833,1.8537929,1.9946038,2.343668,2.029073,1.8959657,1.4339505,1.9400957,0.9245655,1.8540798,1.4153914,1.2785356,1.0068505,1.4061155,1.2871797,1.7694819,1.7879698,0.50669616,1.1085923,1.8271079,0.9273214,0.83200353,2.0260038,1.4691987,2.2085133,0.95968103,1.1959906,1.3117528,1.7217199,0.70520747,1.7735552,2.497422,0.77671117,1.4686854,0.9838082,0.6031368,0.8030597,2.5126376,1.6163347,1.4570608,0.2889651,0.43917772,0.8463078,1.2798344,1.0331194,0.55081207,0.44452572,1.4008118,0.7624622,0.8490587,1.6276689,0.3740682,0.5871747,0.85042214,0.60864544,0.5347405,0.7813712,1.3829207,0.7226292,1.0847048,0.43603265
90,8.153947,6.5481396,5.112598,3.9997284,3.581237,3.1523187,3.1268177,2.285114,1.1552387,4.6369834,4.496814,2.1956124,5.051007,2.3662527,5.0178814,5.909955,1.5173064,2.1147795,1.5682932,3.352443,0.97149783,2.5076287,1.9680841,1.5396028,0.98526967,2.6851752,2.400511,1.1330106,1.3741558,1.5894741,1.9214569,4.372634,1.4074122,1.5887892,1.2137463,2.5368965,1.7677369,1.3668737,3.489232,1.8639393,2.365977,1.4993842,1.826675,1.2882999,1.8954477,1.0933359,1.4979762,1.0781279,1.6550102,1.3191028,1.3533344,1.8790747,0.60659224,0.9073136,1.0175234,1.8655086,0.8871113,1.1136154,1.4713144,1.7026341,1.1921681,1.2327281,1.5872148,1.4661825,2.7895727,1.9149064,1.204583,0.4409795
91,7.1016536,6.840457,6.2992263,3.9768498,3.8333654,3.0922828,2.9757414,1.76757,1.2723764,4.48953,3.0268197,2.3918498,4.2374554,4.1469054,4.3895016,3.1503723,1.6017585,1.6363816,2.2238271,2.4080732,1.576319,1.7246457,2.212631,1.5860553,2.5184627,2.1513033,1.6681371,1.2587948,3.5917299,1.6863874,0.7532994,3.527511,2.213141,1.4866691,1.0529169,2.1915584,0.8986514,1.8561435,2.8136513,1.5744718,0.92420346,1.7547305,1.3699652,1.3607078,1.3282527,1.5724422,1.4027301,1.4033399,3.0302503,1.3287119,0.82893276,1.342917,0.21052794,1.4457461,1.12066,1.2108148,1.4670049,1.2992398,0.98061776,0.9663206,2.559787,1.4298464,0.6190679,0.71270835,1.5051198,0.8517899,0.86942095,0.445395
92,8.141154,11.53434,4.6872354,3.8656564,6.3110275,4.0857983,1.3962421,2.0505455,1.8692061,1.7693971,2.1103027,3.0605803,3.8522444,4.7082562,1.4352472,2.0465767,2.0326877,2.748911,2.9095962,1.6840117,1.7389677,2.4004138,4.2047477,1.8376198,2.1914573,1.0897335,2.0103316,1.3953192,1.9219412,0.87841386,0.931184,2.0715363,3.8349543,0.5173571,1.4874845,3.8090835,1.4611183,3.7877991,1.1667376,0.87882584,2.3457997,2.078893,1.3476962,0.84159017,1.0579635,1.4559141,1.5042541,2.1663384,1.6256386,2.0013313,1.4699832,0.79753655,1.8837167,1.0174818,4.230716,0.85970926,0.8236591,1.6813341,1.0005217,2.0692651,3.4181573,1.2210816,0.44823685,0.58802664,-0.11587196,0.70444906,2.5237718,0.45152715
93,7.817253,11.3603945,1.1621019,1.6460646,3.513703,5.5551753,6.1877513,2.5731184,2.180825,0.84391403,4.0148783,3.0034773,2.7558184,2.2194312,2.4192107,4.487908,2.2943566,1.4223601,2.5652552,2.403368,2.3421028,3.884217,2.7926905,1.4685469,-0.076928936,2.3198123,2.6484168,0.9342491,1.1268898,1.3335339,3.3570874,2.7550366,2.7606966,0.16367984,0.73126465,0.5680203,2.3538482,2.525904,2.6924536,1.5951008,1.4351922,1.9819204,0.93537134,1.8443402,3.3986394,1.5732747,1.8714185,1.2079265,0.8920458,0.81545395,1.7648519,3.8682187,1.3616396,0.91538954,1.3336701,0.28248367,0.92112786,0.10087949,1.6183802,2.1510062,0.6804375,1.004933,2.1967733,1.6798574,2.633463,1.7862778,1.6567448,0.45551455
94,7.2253537,12.032208,4.2838845,4.147055,4.6091237,4.8333282,2.3205612,2.3120058,1.7627041,2.8011646,5.1487494,2.4567273,2.2575765,1.9007226,3.95318,3.0566528,1.7187707,2.0141563,2.2951047,1.8113841,0.9356591,1.6938006,2.2584636,1.2338842,2.5467393,1.4912193,1.787949,1.2697016,2.8090055,1.6067278,2.0148358,3.1301992,3.2486875,1.068956,1.5132501,1.9830389,1.0547031,3.0748065,2.854087,1.0325272,1.4870014,1.6731949,1.2495948,1.9014199,1.5921263,4.124825,1.7283057,1.3230072,2.0986817,1.6448625,1.6903293,1.6876451,1.4273643,3.0063803,3.3172777,0.80335945,0.9182728,1.02199,1.7293965,1.8444549,1.093232,1.5999187,1.0305506,0.8962073,2.0772967,1.0671148,1.0371078,0.46057338
95,11.107899,8.815676,10.835196,4.773699,7.123273,8.343991,2.048474,3.3952103,2.4693935,3.4296842,2.7170086,3.163692,3.2248645,7.883792,2.2514563,2.0222912,2.3083372,2.3124623,3.859524,5.4608974,2.7640028,1.980163,3.2216341,2.6462338,8.461569,2.9194355,4.106268,3.0128646,2.2163181,1.7640277,0.6869683,3.7891073,4.879057,3.8868263,2.046711,1.409246,1.2350345,2.716289,0.6176607,1.712491,2.839882,1.8778939,2.4046905,0.8672509,1.002867,4.3353014,2.7547483,3.492684,1.3536375,2.1235318,0.42389455,0.6742598,0.6020308,0.43675214,0.9917504,2.5684166,1.3887295,1.5307376,1.0930853,1.7134607,3.6506,3.0685766,0.63684225,0.8733322,1.9479266,0.6385371,0.9177323,0.46549657
96,10.133688,12.325232,4.997341,5.639455,5.5112414,8.268352,2.0901103,5.6968946,2.7109396,4.051782,6.1706057,2.798265,2.7802956,3.7177587,4.93234,4.6887865,2.7000198,1.690664,2.4106007,3.5356674,2.2588058,2.5453014,3.0900228,2.249951,3.165255,3.5477104,2.113482,2.724527,1.624692,2.1095364,3.5222497,2.1982176,5.4917655,1.4713004,1.5970997,1.3448656,1.4250658,2.8722675,1.6492287,1.1076348,3.008328,0.93733597,1.8121561,1.8708375,0.6572924,5.2173777,1.3590227,1.6634572,1.2492088,2.1627944,1.614536,1.9520363,2.6171741,2.611546,0.8466011,1.2272838,0.8250632,1.2457352,4.2301226,3.2695565,2.5679388,1.5654523,1.3474424,2.0113578,0.95535487,0.8649715,2.6995397,0.47074103
97,9.403425,12.138223,12.300262,6.1283035,9.40508,3.974567,5.2902555,7.3528967,6.0861974,6.427318,2.3946366,3.126226,3.0814633,5.870873,7.4136457,5.849195,3.6153274,3.1806955,3.2050335,3.9955149,3.3252864,2.5623398,2.3350697,3.2877512,5.3731766,6.4580126,2.7506943,3.5487893,6.838174,2.0867481,2.161263,3.407061,4.7309074,1.5104904,3.2274075,0.417778,2.2367806,2.6782827,3.140379,1.5074089,1.5982522,2.2798877,3.5073054,2.0469222,0.7087946,4.7874146,1.9992108,3.339023,3.794507,2.506289,0.98544735,2.065868,1.4865279,4.96614,0.5722046,1.1888849,2.6994147,1.9525577,2.1684685,2.2323341,4.1751337,1.875521,1.7350163,0.94629097,2.9367762,1.2384605,1.8183246,0.47339636
98,10.333485,14.863572,2.038388,3.6967602,6.0416446,9.88421,2.5613222,7.5023146,3.2819,1.8284976,8.941472,3.672066,1.9245722,0.45880136,4.445767,10.567177,4.9883456,1.3001363,3.423921,2.8132827,2.8058844,5.253651,3.5596046,2.294851,0.14722534,2.8714936,1.1585232,1.4081464,1.4612448,1.4440635,6.037886,0.8648126,5.2152967,0.15490334,1.0450594,0.8083428,4.8639517,1.2129561,3.0961354,3.3928332,1.7406349,1.0980468,2.379285,2.414304,1.5558515,3.9767613,0.50674045,1.1410878,1.0297868,1.7201959,2.3983977,4.0410876,4.365064,2.4615803,0.9754664,0.33566445,0.729297,0.8978023,3.6977293,4.105925,0.33869106,1.7365406,4.009158,2.6884365,2.9693727,1.8159972,4.3985453,0.48153457
99,12.121565,11.210325,8.099145,6.6989527,12.326015,4.9401226,2.6925254,7.3473763,4.80515,6.417893,2.3587706,2.8212633,3.4553359,1.8212929,4.473158,3.7216012,3.612461,2.2540221,2.2018514,4.1528172,4.2416086,3.8722653,3.6764193,3.6047506,4.942368,3.5487132,4.1007204,4.8859124,3.5900738,2.420094,2.4822464,3.56787,4.185944,1.7369306,3.0924006,0.49409455,1.8211687,5.1700287,1.8661194,1.1254183,0.5959057,2.538488,2.4635022,1.948286,1.7175529,6.6479616,2.0495496,4.017355,3.0178742,3.162617,1.0608009,1.7010653,1.7337005,4.3468485,1.0225594,1.564187,1.8663611,2.2669525,0.8767997,2.0112224,0.7981436,2.1685226,0.8628281,1.4908996,3.1009266,1.0324051,2.5476935,0.48440015
100,8.539797,12.151345,10.596733,4.65165,6.0978346,5.1472955,4.5104814,4.7640233,4.6993628,6.9455705,1.8313586,4.039244,6.101151,5.4221487,2.2467973,2.214858,2.8936262,3.7760682,4.23407,4.1496935,2.8831909,3.4243343,2.530725,3.6799672,8.676757,5.3531804,4.860895,2.9441907,4.17811,1.5189373,0.66040355,5.099309,5.284202,1.9745313,3.225089,3.899702,1.2388062,2.459023,0.48823917,1.3802493,3.6285486,2.9198375,2.7915905,1.0064216,0.64717567,3.3482738,1.9907247,4.3591576,2.153909,2.5451913,1.2073414,0.38481718,1.3916955,2.701885,1.7916132,1.6524024,3.4537616,2.063639,1.1406529,2.0035121,3.1703439,2.0560527,0.50871414,1.1291752,1.3727612,0.6546911,1.9022833,0.48790434
