,r,r.p_value,r.FDR
ENSG00000151948~chr12:128853361-128854181,0.0006160854130518389,,
ENSG00000151948~chr12:128914668-128915572,0.007481059911600656,,
ENSG00000151948~chr12:128969195-128970050,0.00975956256243976,,
ENSG00000258181~chr12:47237586-47238414,-0.005669825781449505,,
ENSG00000134532~chr12:23899121-23900019,-0.004463012965175344,,
ENSG00000134532~chr12:24045600-24046502,0.013710745148268158,,
ENSG00000134532~chr12:24048918-24049755,0.034117621978134394,,
ENSG00000134532~chr12:24222791-24223642,-0.0008470300468132318,,
ENSG00000134532~chr12:24226684-24227583,0.0020249958806846306,,
ENSG00000134532~chr12:24279807-24280707,0.00013037784118881223,,
ENSG00000134532~chr12:24307647-24308540,-0.0005573129693220418,,
ENSG00000134532~chr12:24469819-24470722,-0.001109891493296116,,
ENSG00000134532~chr12:24491686-24492590,0.023441235726812542,,
ENSG00000134532~chr12:24561824-24562719,0.014901296351506764,,
ENSG00000134532~chr12:24563213-24563933,0.0001732731160183286,,
ENSG00000134532~chr12:24591876-24592726,0.0007081785839798902,,
ENSG00000134532~chr12:24600660-24601566,-0.007727458298991261,,
ENSG00000256706~chr12:1890534-1891365,0.00621309769014949,,
ENSG00000256706~chr12:1907413-1908237,-0.0011650944511413443,,
ENSG00000256706~chr12:1915271-1916183,0.029141890348735523,,
ENSG00000256706~chr12:1917464-1918221,-0.01043990134769879,,
ENSG00000256706~chr12:1918351-1919058,0.0011434457101230173,,
ENSG00000256706~chr12:1920709-1921584,0.01738205745688701,,
ENSG00000126838~chr12:9240001-9240884,0.006850540068474652,,
ENSG00000205592~chr12:40515237-40516130,-9.298455062393232e-05,,
ENSG00000256967~chr12:7129864-7130734,-0.0016182174252128854,,
ENSG00000256967~chr12:7131258-7132110,-0.004796317178295746,,
ENSG00000256967~chr12:7141818-7142710,-0.0060725927247299236,,
ENSG00000256967~chr12:7144234-7145100,-0.004323243437658594,,
ENSG00000256967~chr12:7162375-7163292,0.008598469406481886,,
ENSG00000285770~chr12:7162375-7163292,0.005778225537977332,,
ENSG00000285770~chr12:7188190-7188864,-0.0015284538139714709,,
ENSG00000285770~chr12:7189264-7190125,-0.013356111450188257,,
ENSG00000247131~chr12:69738365-69739234,-0.01402348550348853,,
ENSG00000247131~chr12:69739724-69740315,-0.008414811512103543,,
ENSG00000166268~chr12:69879065-69879928,-0.015323488427893583,,
ENSG00000166268~chr12:69900373-69901282,0.012473292108749659,,
ENSG00000166268~chr12:69926931-69927835,0.0007427349942049441,,
ENSG00000135643~chr12:70317535-70318431,0.004711010995406755,,
ENSG00000135643~chr12:70353556-70354419,0.004604220552448909,,
ENSG00000135643~chr12:70365849-70366716,0.02154985679218316,,
ENSG00000175899~chr12:9117895-9118819,0.019439850931434015,,
ENSG00000139329~chr12:91108782-91109652,0.01703472134192327,,
ENSG00000089692~chr12:6723665-6724554,-0.005490870207324271,,
ENSG00000089692~chr12:6735405-6736316,0.003947959242049492,,
ENSG00000089692~chr12:6745421-6746310,0.008111180734589715,,
ENSG00000089692~chr12:6753028-6753882,-0.0017265833574810832,,
ENSG00000089692~chr12:6763934-6764833,0.008546738992504738,,
ENSG00000089692~chr12:6766457-6767289,-0.008748986984538075,,
ENSG00000089692~chr12:6770840-6771654,-0.005492794070319286,,
ENSG00000089692~chr12:6772076-6772929,5.535344977514117e-05,,
ENSG00000089692~chr12:6773470-6774393,-0.003689661617357059,,
ENSG00000010610~chr12:6745421-6746310,-0.00980504035631973,,
ENSG00000010610~chr12:6753028-6753882,0.011675910743996858,,
ENSG00000010610~chr12:6763934-6764833,0.0025332313255260167,,
ENSG00000010610~chr12:6766457-6767289,-0.0034286889493698154,,
ENSG00000010610~chr12:6778586-6779457,-0.002856128972618453,,
ENSG00000010610~chr12:6789063-6789953,0.013951811539361307,,
ENSG00000010610~chr12:6792361-6793240,0.007648691153156601,,
ENSG00000010610~chr12:6812345-6813239,0.006660772731852174,,
ENSG00000111644~chr12:6638299-6639010,0.0027543615721001466,,
ENSG00000111644~chr12:6639132-6639718,0.01162416926287394,,
ENSG00000111644~chr12:6644036-6644658,0.00619692264664715,,
ENSG00000111644~chr12:6646960-6647813,0.0036207348142731333,,
ENSG00000111644~chr12:6662822-6663710,-0.003098064219946292,,
ENSG00000111644~chr12:6664759-6665612,-0.011125201741176672,,
ENSG00000111644~chr12:6684372-6685275,-0.0016748488726485234,,
ENSG00000111644~chr12:6689030-6689834,0.013293431825739008,,
ENSG00000061273~chr12:47797212-47798095,-0.013390423934097572,,
ENSG00000061273~chr12:47799426-47800337,0.005065836097384196,,
ENSG00000061273~chr12:47801573-47802083,0.00025317903762523395,,
ENSG00000061273~chr12:47802189-47802745,0.009225013747408556,,
ENSG00000061273~chr12:47803119-47803942,-0.0013569626601207675,,
ENSG00000061273~chr12:47808053-47808695,-0.020287548732188066,,
ENSG00000061273~chr12:47808812-47809332,-0.009078097856158197,,
ENSG00000061273~chr12:47810299-47811210,-0.01031139620293912,,
ENSG00000061273~chr12:47812738-47813596,-0.0063881639283663435,,
ENSG00000061273~chr12:47816846-47817636,0.004559608634257494,,
ENSG00000061273~chr12:47819558-47820331,0.016582631528060925,,
ENSG00000061273~chr12:47828635-47829558,0.017980110443517085,,
ENSG00000061273~chr12:47834264-47835144,0.07966759654509262,,
ENSG00000061273~chr12:47837284-47838093,0.025385086835643146,,
ENSG00000061273~chr12:47838333-47839208,0.010373832073694415,,
ENSG00000061273~chr12:47867356-47868186,-0.01626448037010506,,
ENSG00000061273~chr12:47868325-47869205,-0.009237502260158315,,
ENSG00000061273~chr12:47870176-47870977,0.0024962812721577208,,
ENSG00000061273~chr12:47871511-47872327,0.007575707296101538,,
ENSG00000061273~chr12:47881512-47882352,-0.010603452774805453,,
ENSG00000061273~chr12:47882583-47883414,-0.010831890243435989,,
ENSG00000250091~chr12:123937983-123938859,0.012842263837455068,,
ENSG00000250091~chr12:123972529-123973456,-0.0028072744774054136,,
ENSG00000250091~chr12:123983610-123984503,-0.006088561323064813,,
ENSG00000197301~chr12:65860370-65861263,-0.014447503403791492,,
ENSG00000197301~chr12:65862401-65863311,0.017124090531988913,,
ENSG00000197301~chr12:65876666-65877450,-0.00034507704739528735,,
ENSG00000197301~chr12:65881779-65882637,0.001751190382130237,,
ENSG00000197301~chr12:65891737-65892339,0.021291802408218225,,
ENSG00000197301~chr12:65892717-65893551,0.015194364092806785,,
ENSG00000197301~chr12:65902254-65903115,0.007291214832932803,,
ENSG00000197301~chr12:65911081-65911968,0.008939203964874616,,
ENSG00000197301~chr12:65916602-65917497,0.01922803559889933,,
ENSG00000197301~chr12:65917828-65918697,0.0031607189839931967,,
ENSG00000197301~chr12:65922995-65923898,-0.0013024283330800464,,
ENSG00000197301~chr12:65925419-65926288,0.0012081895304796382,,
ENSG00000197301~chr12:65927973-65928799,0.010113670932001939,,
ENSG00000110799~chr12:5965637-5966529,-0.007546155482768583,,
ENSG00000110799~chr12:5988343-5989244,-0.00935205401125139,,
ENSG00000110799~chr12:6037838-6038729,-0.002193523993083998,,
ENSG00000110799~chr12:6039695-6040610,0.02803705559771302,,
ENSG00000110799~chr12:6056291-6057159,-3.32625322928169e-05,,
ENSG00000110799~chr12:6062877-6063779,0.0020094907044632612,,
ENSG00000110799~chr12:6069208-6070051,-0.0050637988479708095,,
ENSG00000110799~chr12:6074336-6074795,0.011898900667981011,,
ENSG00000110799~chr12:6074923-6075713,-0.003157460747219421,,
ENSG00000110799~chr12:6091882-6092712,-0.000669636778559088,,
ENSG00000110799~chr12:6093216-6093995,0.015655766444878864,,
ENSG00000110799~chr12:6097378-6098222,0.0027410074223469185,,
ENSG00000110799~chr12:6103843-6104746,0.027788238675971758,,
ENSG00000110799~chr12:6111996-6112762,0.005103510705526952,,
ENSG00000110799~chr12:6114248-6114998,-3.2642894350903994e-05,,
ENSG00000110799~chr12:6116041-6116880,-0.001770724088180332,,
ENSG00000110799~chr12:6124190-6125074,0.014334753547421619,,
ENSG00000110799~chr12:6138574-6139483,0.01215140541455323,,
ENSG00000110799~chr12:6140728-6141626,0.0017839369668274808,,
ENSG00000110799~chr12:6142693-6143613,-0.007661194847475943,,
ENSG00000110799~chr12:6145305-6146213,0.0031640152853953025,,
ENSG00000110799~chr12:6154721-6155634,0.001459045257710279,,
ENSG00000110799~chr12:6159856-6160776,0.038393335731617524,,
ENSG00000110799~chr12:6161352-6162244,0.026608533141039923,,
ENSG00000110799~chr12:6167531-6168388,0.002810011342276935,,
ENSG00000134531~chr12:13147749-13148640,-0.005312895363142076,,
ENSG00000134531~chr12:13153882-13154765,0.010917151846579327,,
ENSG00000134531~chr12:13156027-13156914,-0.017819054855486002,,
ENSG00000134531~chr12:13165302-13166223,0.01397764322118815,,
ENSG00000134531~chr12:13173275-13174181,0.012486645114755238,,
ENSG00000134531~chr12:13179392-13180247,0.02968436023284761,,
ENSG00000134531~chr12:13196189-13197101,0.028886560344105406,,
ENSG00000134531~chr12:13200583-13201494,-0.008492329165933343,,
ENSG00000134531~chr12:13202701-13203601,-0.00937193835645791,,
ENSG00000134531~chr12:13206077-13206949,0.017774680159371115,,
ENSG00000134531~chr12:13208250-13209107,0.005925396241274651,,
ENSG00000134531~chr12:13211788-13212694,0.001371757946507635,,
ENSG00000139116~chr12:39372645-39373544,0.010253771988132938,,
ENSG00000139116~chr12:39408018-39408885,0.011208085976526061,,
ENSG00000139116~chr12:39442863-39443746,0.01911986388080748,,
ENSG00000111783~chr12:106581244-106582145,-0.005297938575259769,,
ENSG00000111783~chr12:106583474-106584152,0.016639277368877808,,
ENSG00000111783~chr12:106584276-106584958,0.0006033395149755777,,
ENSG00000111783~chr12:106585693-106586567,0.003689192906011734,,
ENSG00000111783~chr12:106586875-106587636,-0.004801304755610828,,
ENSG00000111783~chr12:106759849-106760752,-0.004219021742086985,,
ENSG00000186815~chr12:113174172-113175036,0.0008777325580736055,,
ENSG00000186815~chr12:113184883-113185664,0.00365779049735183,,
ENSG00000186815~chr12:113187424-113188341,0.024865017863998973,,
ENSG00000186815~chr12:113190634-113191472,0.023716123633275188,,
ENSG00000186815~chr12:113193793-113194713,0.0067991114733641075,,
ENSG00000186815~chr12:113196681-113197576,0.0065984627965247405,,
ENSG00000186815~chr12:113199793-113200655,-0.0038516885813675485,,
ENSG00000186815~chr12:113204082-113204999,-0.002255560301752337,,
ENSG00000186815~chr12:113208072-113209002,-0.001523003972067291,,
ENSG00000186815~chr12:113214652-113215526,0.004026828232665582,,
ENSG00000186815~chr12:113220851-113221752,0.012286945337293563,,
ENSG00000186815~chr12:113229702-113230612,0.031147277032897817,,
ENSG00000186815~chr12:113232818-113233719,-0.013628344979567632,,
ENSG00000186815~chr12:113237493-113238417,0.009319357250701838,,
ENSG00000186815~chr12:113241748-113242564,-0.007109583189176198,,
ENSG00000186815~chr12:113245480-113246358,-0.0072983373135140465,,
ENSG00000186815~chr12:113246819-113247691,-0.020888952175178856,,
ENSG00000186815~chr12:113259765-113260285,0.01114141773394386,,
ENSG00000186815~chr12:113261619-113262504,0.02643154612558234,,
ENSG00000186815~chr12:113271599-113272493,0.005213527125513298,,
ENSG00000186815~chr12:113284506-113285422,0.03204743780765435,,
ENSG00000172572~chr12:20330796-20331706,-0.011693881347851055,,
ENSG00000172572~chr12:20367914-20368787,0.010517552785269457,,
ENSG00000172572~chr12:20369202-20370120,0.020259404402145385,,
ENSG00000172572~chr12:20398404-20399331,0.005632007331507092,,
ENSG00000172572~chr12:20404633-20405532,-0.0064933400481438745,,
ENSG00000172572~chr12:20410479-20411348,0.029158818419068724,,
ENSG00000172572~chr12:20414781-20415649,-0.0021535908534425314,,
ENSG00000172572~chr12:20491990-20492907,-0.020742142423062868,,
ENSG00000256249~chr12:122637549-122638462,0.013846893399903644,,
ENSG00000256249~chr12:122646525-122647438,-0.0009649905868263854,,
ENSG00000256249~chr12:122649969-122650396,0.01877710543343405,,
ENSG00000256249~chr12:122650494-122651023,-0.00510297904487909,,
ENSG00000256249~chr12:122659427-122660198,-0.004589258298115487,,
ENSG00000256249~chr12:122678830-122679692,-0.0049440416023674985,,
ENSG00000256249~chr12:122681559-122682459,-0.007252451821966775,,
ENSG00000256249~chr12:122702951-122703836,-0.005069808131160003,,
ENSG00000139567~chr12:51863668-51864332,-0.005781326723289709,,
ENSG00000139567~chr12:51868722-51869639,-0.005859107814139331,,
ENSG00000139567~chr12:51870875-51871651,0.00952457678655191,,
ENSG00000139567~chr12:51874966-51875869,-0.002759086595959857,,
ENSG00000139567~chr12:51885659-51886538,0.001777119018553156,,
ENSG00000139567~chr12:51887665-51888504,-0.004821680166518019,,
ENSG00000139567~chr12:51894743-51895618,0.024946063831335914,,
ENSG00000139567~chr12:51905607-51906515,0.02863021950061577,,
ENSG00000139567~chr12:51907069-51907945,-0.0044646325680444245,,
ENSG00000139567~chr12:51911982-51912877,-0.004381938836676113,,
ENSG00000170439~chr12:55642097-55642955,-0.010462801160028219,,
ENSG00000170439~chr12:55645934-55646836,0.0018035704572622858,,
ENSG00000170439~chr12:55650461-55651355,0.035901030450923556,,
ENSG00000170439~chr12:55656084-55656954,0.01854906800892306,,
ENSG00000170439~chr12:55659499-55660394,0.023134521104356827,,
ENSG00000170439~chr12:55681066-55681958,0.0025202673188604793,,
ENSG00000135424~chr12:55700497-55701270,0.009810223675731063,,
ENSG00000135424~chr12:55705554-55706367,0.01490900936817416,,
ENSG00000135424~chr12:55707287-55708142,0.015230878895280834,,
ENSG00000135424~chr12:55715797-55716737,0.00016884515186991366,,
ENSG00000135424~chr12:55720646-55721553,0.009147528436884956,,
ENSG00000135424~chr12:55724357-55725239,-0.0025014210705218776,,
ENSG00000135424~chr12:55728757-55729634,0.015819467825983712,,
ENSG00000135424~chr12:55729956-55730852,-0.0018493922366145188,,
ENSG00000135424~chr12:55736899-55737653,-0.016239886115785255,,
ENSG00000135424~chr12:55738195-55739011,0.003781185070701645,,
ENSG00000135424~chr12:55742872-55743727,-0.01319929704538837,,
ENSG00000135424~chr12:55745405-55746324,-0.009194905205201833,,
ENSG00000257883~chr12:116635221-116636150,0.027999552338062474,,
ENSG00000257883~chr12:116642390-116643238,0.0018489517936274525,,
ENSG00000257883~chr12:116659548-116660440,0.0017482188371899209,,
ENSG00000257883~chr12:116662349-116663269,0.038175719720093364,,
ENSG00000257883~chr12:116672933-116673843,0.019417733864799575,,
ENSG00000257883~chr12:116677027-116677831,0.00398421727560826,,
ENSG00000257883~chr12:116687639-116688523,0.010501115238653666,,
ENSG00000257883~chr12:116689476-116690331,0.0038758910615862992,,
ENSG00000257883~chr12:116693214-116694043,0.004337228079616549,,
ENSG00000257883~chr12:116695100-116696017,0.026216404808025187,,
ENSG00000257883~chr12:116697069-116697964,0.019545800072923426,,
ENSG00000010278~chr12:6154721-6155634,0.02184720635740163,,
ENSG00000010278~chr12:6159856-6160776,0.020865643693942733,,
ENSG00000010278~chr12:6161352-6162244,0.026867375143222606,,
ENSG00000010278~chr12:6167531-6168388,0.0327093961908017,,
ENSG00000010278~chr12:6180245-6181140,0.012966187458884563,,
ENSG00000010278~chr12:6182046-6182919,0.07591173277525895,,
ENSG00000010278~chr12:6192384-6193207,0.014441505768595184,,
ENSG00000010278~chr12:6193676-6194556,0.009329282312942694,,
ENSG00000010278~chr12:6195405-6196299,-0.0010345552020005013,,
ENSG00000010278~chr12:6199883-6200745,0.038224563532253175,,
ENSG00000010278~chr12:6204410-6205118,0.0035361889793956297,,
ENSG00000010278~chr12:6205237-6205794,0.02553627337109324,,
ENSG00000010278~chr12:6215699-6216591,0.012039016260901302,,
ENSG00000010278~chr12:6226104-6226990,0.03652150078809454,,
ENSG00000010278~chr12:6230435-6231329,-0.0038864911681816597,,
ENSG00000010278~chr12:6233488-6234358,0.016476896757357976,,
ENSG00000258344~chr12:54227584-54228419,0.020482648854029565,,
ENSG00000258344~chr12:54251445-54252222,-0.0031442375682513026,,
ENSG00000258344~chr12:54259220-54260096,-0.0014247151953475955,,
ENSG00000258344~chr12:54261991-54262740,-0.006174564231491197,,
ENSG00000258344~chr12:54263923-54264827,0.00021807081894840044,,
ENSG00000258344~chr12:54277691-54278489,0.0028550295918390468,,
ENSG00000258344~chr12:54279578-54280165,-0.0037519618109981795,,
ENSG00000258344~chr12:54280271-54280828,0.0069471920467115925,,
ENSG00000258344~chr12:54282800-54283699,-0.00076565749855481,,
ENSG00000258344~chr12:54289266-54290164,0.0046436309867157865,,
ENSG00000258344~chr12:54293996-54294894,-0.009715698070015903,,
ENSG00000258344~chr12:54295525-54296353,0.004965835305895078,,
ENSG00000258344~chr12:54297604-54298492,0.02139439468522354,,
ENSG00000258344~chr12:54300584-54301488,0.009656984593985148,,
ENSG00000258344~chr12:54304017-54304933,0.01909227973831237,,
ENSG00000258344~chr12:54306872-54307733,0.023032804284765087,,
ENSG00000258344~chr12:54310743-54311576,0.006599392072738548,,
ENSG00000258344~chr12:54315557-54316451,0.013324959121841088,,
ENSG00000258344~chr12:54317602-54318527,0.007460899129700477,,
ENSG00000258344~chr12:54324525-54325448,0.010669955224182645,,
ENSG00000258344~chr12:54336166-54337022,0.016243716577069262,,
ENSG00000258344~chr12:54337395-54338130,0.005257763637550288,,
ENSG00000276232~chr12:6461587-6462472,5.993062334627346e-05,,
ENSG00000276232~chr12:6465263-6466133,-0.007220678066684357,,
ENSG00000276232~chr12:6470409-6471324,-0.007146421187559019,,
ENSG00000276232~chr12:6493090-6493500,0.004686512759210116,,
ENSG00000276232~chr12:6493608-6494260,-0.009177195020521958,,
ENSG00000127329~chr12:70589709-70590565,-0.0005671915886370165,,
ENSG00000127329~chr12:70609592-70610467,0.01642753489090489,,
ENSG00000127329~chr12:70645518-70646430,0.016003992339406706,,
ENSG00000127329~chr12:70660619-70661515,0.024744339554883345,,
ENSG00000139193~chr12:6416314-6417225,-0.006627446516657512,,
ENSG00000139193~chr12:6423282-6424186,0.01000514190145157,,
ENSG00000139193~chr12:6424798-6425579,0.0036228691567534235,,
ENSG00000139193~chr12:6426740-6427576,-0.0050437959447609945,,
ENSG00000139193~chr12:6430205-6431103,0.0027499049683699177,,
ENSG00000139193~chr12:6440406-6441264,-0.0046655800693587305,,
ENSG00000139193~chr12:6442988-6443798,-0.005373055830463027,,
ENSG00000173262~chr12:7831868-7832763,-0.006774317244794877,,
ENSG00000173262~chr12:7859693-7860540,0.012615883382416584,,
ENSG00000173262~chr12:7862846-7863621,0.00482281786733047,,
ENSG00000173262~chr12:7868891-7869786,0.003385510180304415,,
ENSG00000173262~chr12:7872610-7873485,0.10228068679775072,,
ENSG00000173262~chr12:7890741-7891656,-0.0008967938648360308,,
ENSG00000173262~chr12:7906833-7907743,0.002669030307790442,,
ENSG00000173262~chr12:7914481-7915239,-0.013507205989272035,,
ENSG00000173262~chr12:7915686-7916588,-0.0020723688300926498,,
ENSG00000173262~chr12:7937868-7938769,-0.005219428757476515,,
ENSG00000139211~chr12:47079311-47080167,0.006467677376007269,,
ENSG00000139211~chr12:47080683-47081500,0.0025095626329099444,,
ENSG00000198178~chr12:7731065-7731888,-0.004774013583735406,,
ENSG00000198178~chr12:7732672-7733578,-0.002339676931572135,,
ENSG00000198178~chr12:7748590-7749477,0.004644357204537625,,
ENSG00000198178~chr12:7752267-7753170,-0.006714990929348787,,
ENSG00000177575~chr12:7503454-7504335,-0.008440325915432235,,
ENSG00000177575~chr12:7512327-7513236,0.06903527195116393,,
ENSG00000135677~chr12:64730466-64731198,0.029166866460138555,,
ENSG00000135677~chr12:64749456-64750348,0.019952310128520324,,
ENSG00000135677~chr12:64752653-64753564,0.031221228858928883,,
ENSG00000135677~chr12:64759011-64759894,0.00278266981277904,,
ENSG00000135677~chr12:64760755-64761527,0.009036252173545261,,
ENSG00000135677~chr12:64780376-64781320,0.02725855350085467,,
ENSG00000135677~chr12:64782034-64782854,-0.00802025797753116,,
ENSG00000135677~chr12:64795967-64796868,0.006943512435787989,,
ENSG00000135677~chr12:64801942-64802844,-0.014628508845115818,,
ENSG00000225342~chr12:40192344-40193237,0.026511514803673253,,
ENSG00000225342~chr12:40194679-40195576,-0.0017974059787697447,,
ENSG00000225342~chr12:40201889-40202757,-0.007557777794144205,,
ENSG00000225342~chr12:40208481-40209368,0.027780581819290145,,
ENSG00000225342~chr12:40216620-40217457,0.008390217648050046,,
ENSG00000225342~chr12:40224453-40225350,0.021168607109088935,,
ENSG00000225342~chr12:40226473-40227281,-0.005637522463588937,,
ENSG00000188906~chr12:40146793-40147580,-0.0022614207208106495,,
ENSG00000188906~chr12:40152564-40153435,-0.004926630847292145,,
ENSG00000188906~chr12:40158350-40159268,0.001782818987949961,,
ENSG00000188906~chr12:40194679-40195576,-0.009898558395422186,,
ENSG00000188906~chr12:40201889-40202757,-0.002345695205375448,,
ENSG00000188906~chr12:40208481-40209368,0.0176045201809032,,
ENSG00000188906~chr12:40216620-40217457,0.008408794134751752,,
ENSG00000188906~chr12:40224453-40225350,0.012452028699127671,,
ENSG00000188906~chr12:40226473-40227281,0.013309969641684847,,
ENSG00000188906~chr12:40325081-40325976,0.0019615732060333387,,
ENSG00000165899~chr12:80186390-80187274,-0.006082031185803826,,
ENSG00000165899~chr12:80187707-80188451,-0.0037340826202385082,,
ENSG00000165899~chr12:80205945-80206818,-0.0036698550240252116,,
ENSG00000165899~chr12:80216901-80217794,-0.0036127194914189085,,
ENSG00000165899~chr12:80226307-80227014,-0.002439602639058031,,
ENSG00000135114~chr12:121026334-121027223,0.017040505301180103,,
ENSG00000135114~chr12:121033646-121034546,-0.0025237285716253268,,
ENSG00000135114~chr12:121036443-121037288,0.03008640999562887,,
ENSG00000135114~chr12:121038623-121039545,0.011310110248750805,,
ENSG00000135114~chr12:121049110-121050005,0.014455863965008985,,
ENSG00000135114~chr12:121060462-121060835,-0.006721705634485788,,
ENSG00000135114~chr12:121061825-121062581,-0.007888026402130039,,
ENSG00000135114~chr12:121087530-121088392,0.0017811435930178044,,
ENSG00000257657~chr12:45498374-45499263,0.003951821391918634,,
ENSG00000257657~chr12:45508963-45509868,0.007967936671462693,,
ENSG00000257657~chr12:45518276-45519198,0.0017779469095650547,,
ENSG00000257657~chr12:45543546-45544424,-0.002604621759075955,,
ENSG00000257657~chr12:45556739-45557649,0.005025650727767791,,
ENSG00000257657~chr12:45568547-45569420,-0.006281790274704047,,
ENSG00000257657~chr12:45575377-45575792,0.0021410701561159844,,
ENSG00000257657~chr12:45575892-45576441,-0.0021344342296453545,,
ENSG00000257657~chr12:45577036-45577856,0.006815235491778563,,
ENSG00000257657~chr12:45582998-45583889,-0.0017975753988070167,,
ENSG00000257657~chr12:45610828-45611704,0.00199877956942031,,
ENSG00000257657~chr12:45622039-45622913,0.01100183370095217,,
ENSG00000257657~chr12:45644249-45645158,0.02067002937323156,,
ENSG00000257657~chr12:45655166-45655716,-0.0008384237460699358,,
ENSG00000257657~chr12:45655811-45656107,-0.007014960088533413,,
ENSG00000257657~chr12:45657781-45658648,0.004280722866177324,,
ENSG00000257657~chr12:45660129-45660982,-0.005197660683240071,,
ENSG00000122986~chr12:110639481-110640404,-0.0018042812201887863,,
ENSG00000122986~chr12:110661228-110662148,0.006222161352123155,,
ENSG00000122986~chr12:110677238-110678147,0.0031281957881492944,,
ENSG00000122986~chr12:110687467-110688284,0.04606084431804317,,
ENSG00000122986~chr12:110689130-110689977,0.04697639801114621,,
ENSG00000122986~chr12:110691097-110691990,-0.01361518877466593,,
ENSG00000122986~chr12:110693654-110694340,0.02068942381978166,,
ENSG00000122986~chr12:110698024-110698928,0.00536599981855777,,
ENSG00000122986~chr12:110699592-110700373,-0.019096057778039927,,
ENSG00000122986~chr12:110742508-110743391,-0.007916533143135411,,
ENSG00000174233~chr12:48779620-48780505,0.06509668985234329,,
ENSG00000174233~chr12:48781017-48781772,-0.00793990315041078,,
ENSG00000174233~chr12:48788593-48789437,0.0031676108091906094,,
ENSG00000174233~chr12:48795509-48796350,0.023277237376954904,,
ENSG00000174233~chr12:48796850-48797655,-0.0074262619094014465,,
ENSG00000174233~chr12:48803408-48804322,-0.013378910882947685,,
ENSG00000174233~chr12:48806596-48807478,0.013048051092806379,,
ENSG00000174233~chr12:48814432-48815231,0.008316551934712,,
ENSG00000174233~chr12:48815366-48815955,0.031936439728737415,,
ENSG00000174233~chr12:48818200-48819059,0.002967565862261065,,
ENSG00000127311~chr12:66269447-66270243,0.015622283025750213,,
ENSG00000127311~chr12:66278890-66279796,0.02276185861804122,,
ENSG00000127311~chr12:66280355-66281227,0.004823654084850546,,
ENSG00000127311~chr12:66290567-66291470,0.018824124148964245,,
ENSG00000127311~chr12:66302025-66302917,0.011585628886531854,,
ENSG00000127311~chr12:66304091-66304979,0.010142113359440375,,
ENSG00000155974~chr12:66351934-66352837,0.037526947014070576,,
ENSG00000155974~chr12:66398738-66399638,0.008020778163948342,,
ENSG00000155974~chr12:66407312-66408202,0.01689783606107616,,
ENSG00000155974~chr12:66408968-66409857,0.02429857624589562,,
ENSG00000155974~chr12:66693642-66694539,-0.0033988786590798195,,
ENSG00000155974~chr12:66755473-66756382,0.0061990447240026095,,
ENSG00000155974~chr12:66776699-66777601,-0.008507539795204707,,
ENSG00000155974~chr12:66850875-66851786,0.0074007149603560534,,
ENSG00000155974~chr12:66860878-66861751,-0.005689939848083086,,
ENSG00000155974~chr12:66900950-66901829,0.015047772382752756,,
ENSG00000155974~chr12:66924817-66925726,0.002887876302011577,,
ENSG00000155974~chr12:66964332-66965217,0.0015555341211426937,,
ENSG00000155974~chr12:67025244-67026130,0.005536447329695867,,
ENSG00000155974~chr12:67068959-67069897,0.009489302450242333,,
ENSG00000111728~chr12:22100716-22101518,0.024178103643046553,,
ENSG00000111728~chr12:22101688-22102567,-0.004882478862057612,,
ENSG00000111728~chr12:22163865-22164735,-0.01093620765398994,,
ENSG00000111728~chr12:22250543-22251453,-0.002759659831927947,,
ENSG00000111728~chr12:22268058-22268889,-0.010487734967617872,,
ENSG00000111728~chr12:22287858-22288800,0.00129486761733144,,
ENSG00000111728~chr12:22321349-22322246,-0.009840635646342234,,
ENSG00000111728~chr12:22335125-22336001,0.03368318851830888,,
ENSG00000111728~chr12:22360550-22361417,-0.005149990693620983,,
ENSG00000111728~chr12:22377745-22378683,-0.009263046065000185,,
ENSG00000111728~chr12:22379774-22380655,0.00727552021169079,,
ENSG00000111728~chr12:22395986-22396886,-0.010080633409096495,,
ENSG00000111728~chr12:22406430-22407322,0.009529232860070087,,
ENSG00000111728~chr12:22443115-22444021,-0.014974496485808593,,
ENSG00000111728~chr12:22459590-22460494,-0.011762083899104438,,
ENSG00000139289~chr12:76031223-76032127,-0.013425894703820218,,
ENSG00000139289~chr12:76036861-76037759,0.0009806716014146943,,
ENSG00000139289~chr12:76074455-76075372,0.0023795113568414595,,
ENSG00000139289~chr12:76080459-76081353,-0.007492178462304764,,
ENSG00000111052~chr12:80936658-80937561,0.03809244761873155,,
ENSG00000111052~chr12:80939291-80940208,0.12589113025229884,,
ENSG00000178878~chr12:12684522-12685431,0.008922530706136198,,
ENSG00000178878~chr12:12696033-12696827,0.0017115622825423472,,
ENSG00000178878~chr12:12704323-12705161,0.011579415669983429,,
ENSG00000178878~chr12:12705669-12706489,-0.0015871162741712514,,
ENSG00000178878~chr12:12713976-12714766,0.0020883467498383434,,
ENSG00000178878~chr12:12715128-12716015,0.015152316117236445,,
ENSG00000178878~chr12:12716760-12717680,0.01827738899625735,,
ENSG00000178878~chr12:12725126-12726026,0.0442240117892903,,
ENSG00000178878~chr12:12736641-12737517,-0.001568632069571183,,
ENSG00000178878~chr12:12741361-12742193,0.010086527337900997,,
ENSG00000178878~chr12:12757389-12758188,-0.011288044210868608,,
ENSG00000178878~chr12:12786571-12787481,-0.005508473368479535,,
